ID;GENERO;CASADO;EDAD;GRADUADO;PROFESION;EXPERIENCIA LABORAL;GASTO DEL CLIENTE;TAMAÑO FAMILIA;CATEGORIA ANONIMA DEL CLIENTE
467373;Masculino;No;27;Si;Enfermeria;1.0;Bajo;1.0;Cat_6
467375;Masculino;Si;35;Si;Entretenimiento;6.0;Bajo;3.0;Cat_6
467378;Femenino;Si;63;Si;Artista;0.0;Medio;2.0;Cat_6
467384;Masculino;No;41;Si;Tens;1.0;Bajo;1.0;Cat_6
467385;Masculino;No;53;No;Artista;1.0;Bajo;Tens;Cat_4
467389;Masculino;No;42;No;Ingenieria;0.0;Bajo;Tens;Cat_6
467393;Femenino;Si;46;Si;Artista;0.0;Medio;4.0;Cat_6
467398;Masculino;Si;38;No;Entretenimiento;0.0;Bajo;2.0;Cat_6
467399;Masculino;Si;25;Si;Doctor;1.0;Bajo;3.0;Cat_6
467403;Femenino;Si;40;Si;Artista;7.0;Medio;3.0;Cat_4
467410;Femenino;Si;55;Si;Abogado;1.0;Bajo;2.0;Cat_6
467415;Femenino;No;29;Si;Enfermeria;0.0;Bajo;1.0;Cat_6
467419;Femenino;Si;39;Si;Artista;2.0;Bajo;1.0;Cat_6
467421;Masculino;Si;50;No;Doctor;1.0;Medio;3.0;Cat_6
467422;Femenino;Si;61;Si;Artista;1.0;Medio;2.0;Cat_6
467423;Masculino;Si;56;Si;Artista;0.0;Bajo;1.0;Cat_6
467434;Masculino;No;40;Si;Entretenimiento;1.0;Bajo;3.0;Cat_1
467437;Femenino;Si;86;Si;Abogado;0.0;Alto;2.0;Cat_6
467438;Masculino;No;27;No;Entretenimiento;5.0;Bajo;3.0;Cat_6
467441;Masculino;No;35;Si;Artista;1.0;Bajo;1.0;Cat_6
467442;Masculino;Si;56;Si;Artista;1.0;Medio;2.0;Cat_6
467444;Femenino;Si;36;Si;Artista;1.0;Bajo;2.0;Cat_6
467445;Masculino;Si;32;No;Doctor;9.0;Bajo;2.0;Cat_2
467449;Femenino;Si;85;Si;Abogado;1.0;Bajo;2.0;Cat_6
467451;Femenino;Si;51;Si;Artista;0.0;Bajo;1.0;Cat_1
467455;Femenino;No;41;Si;Artista;8.0;Bajo;2.0;Cat_6
467456;Masculino;Si;42;No;Ejecutivo;5.0;Alto;4.0;Cat_6
467457;Femenino;No;30;Si;Marketing;0.0;Bajo;6.0;Cat_6
467459;Masculino;Si;42;Si;Ejecutivo;1.0;Alto;5.0;Cat_6
467463;Femenino;Si;42;Si;Artista;9.0;Medio;3.0;Cat_6
467468;Femenino;No;25;No;Enfermeria;1.0;Bajo;5.0;Cat_7
467472;Masculino;Si;60;Si;Ejecutivo;4.0;Alto;4.0;Cat_6
467474;Masculino;No;18;No;Enfermeria;2.0;Bajo;5.0;Cat_6
467479;Masculino;Si;36;Si;Ejecutivo;0.0;Medio;4.0;Cat_6
467481;Masculino;Si;49;Si;Artista;0.0;Medio;2.0;Cat_6
467482;Masculino;Si;42;Si;Ejecutivo;1.0;Alto;3.0;Cat_6
467487;Masculino;Si;42;No;Artista;1.0;Medio;5.0;Cat_4
467488;Femenino;Si;39;Si;Entretenimiento;1.0;Medio;2.0;Cat_2
467492;Femenino;Si;62;Si;Doctor;1.0;Bajo;2.0;Cat_7
467493;Masculino;Si;47;Si;Ejecutivo;0.0;Alto;4.0;Cat_4
467499;Masculino;Si;39;Si;Artista;1.0;Bajo;3.0;Cat_6
467500;Femenino;Si;25;Si;Artista;3.0;Alto;2.0;Cat_6
467503;Femenino;No;27;Si;Artista;1.0;Bajo;4.0;Cat_6
467504;Femenino;Tens;31;No;Doctor;0.0;Bajo;4.0;Cat_6
467505;Masculino;Si;36;Si;Artista;0.0;Bajo;4.0;Cat_6
467510;Masculino;Si;51;Si;Entretenimiento;3.0;Bajo;3.0;Cat_6
467511;Masculino;Si;63;Si;Entretenimiento;1.0;Bajo;1.0;Cat_6
467514;Masculino;No;40;Si;Artista;1.0;Bajo;4.0;Cat_6
467518;Masculino;No;22;No;Doctor;1.0;Bajo;Tens;Cat_6
467532;Masculino;Si;52;Si;Artista;9.0;Bajo;1.0;Cat_6
467533;Masculino;Si;89;Si;Abogado;4.0;Bajo;1.0;Cat_6
467537;Femenino;Si;65;No;Abogado;1.0;Alto;3.0;Cat_6
467539;Masculino;Si;48;Si;Artista;1.0;Medio;4.0;Cat_7
467540;Masculino;Si;48;Si;Enfermeria;1.0;Medio;4.0;Cat_6
467542;Masculino;No;31;Si;Enfermeria;8.0;Bajo;1.0;Cat_6
467557;Femenino;Si;62;Si;Artista;1.0;Medio;2.0;Cat_6
467559;Masculino;Si;58;Si;Ejecutivo;0.0;Medio;4.0;Cat_6
467565;Masculino;Si;60;Si;Artista;0.0;Bajo;3.0;Cat_6
467569;Masculino;No;19;No;Enfermeria;1.0;Bajo;4.0;Cat_6
467570;Masculino;No;18;No;Enfermeria;14.0;Bajo;Tens;Cat_6
467576;Masculino;Si;48;Si;Doctor;1.0;Medio;3.0;Cat_6
467579;Masculino;No;35;Si;Doctor;5.0;Bajo;1.0;Cat_6
467580;Masculino;No;27;Si;Doctor;1.0;Bajo;3.0;Cat_6
467588;Masculino;Si;60;Si;Artista;0.0;Medio;4.0;Cat_6
467589;Masculino;No;32;No;Entretenimiento;0.0;Bajo;1.0;Cat_6
467592;Masculino;Si;40;Si;Entretenimiento;7.0;Bajo;2.0;Cat_6
467595;Femenino;No;25;Si;Enfermeria;0.0;Bajo;1.0;Cat_6
467596;Masculino;Si;42;No;Artista;1.0;Bajo;5.0;Cat_3
467604;Masculino;No;26;No;Enfermeria;8.0;Bajo;8.0;Cat_4
467608;Masculino;No;27;Si;Ingenieria;6.0;Bajo;1.0;Cat_6
467609;Masculino;No;42;No;Artista;2.0;Bajo;4.0;Cat_6
467610;Femenino;Si;77;Si;Abogado;4.0;Bajo;1.0;Cat_6
467612;Masculino;Si;70;Si;Ejecutivo;0.0;Bajo;Tens;Cat_7
467614;Masculino;Si;36;No;Artista;4.0;Medio;2.0;Cat_6
467620;Masculino;Si;57;Si;Abogado;6.0;Bajo;3.0;Cat_6
467621;Masculino;Si;76;Si;Abogado;1.0;Bajo;1.0;Cat_6
467623;Masculino;Si;77;Si;Tens;0.0;Alto;2.0;Cat_6
467629;Masculino;Si;52;Si;Artista;1.0;Bajo;1.0;Cat_6
467635;Femenino;No;35;Si;Artista;9.0;Bajo;1.0;Cat_6
467641;Masculino;Si;43;Si;Doctor;9.0;Medio;2.0;Cat_6
467643;Masculino;No;43;Si;Artista;14.0;Bajo;1.0;Cat_3
467654;Femenino;Si;62;Si;Artista;1.0;Alto;4.0;Cat_6
467657;Masculino;No;21;No;Enfermeria;0.0;Bajo;4.0;Cat_3
467658;Masculino;No;23;No;Enfermeria;0.0;Bajo;4.0;Cat_3
467659;Masculino;Si;65;Si;Entretenimiento;0.0;Medio;2.0;Cat_6
467664;Masculino;Si;35;Si;Ejecutivo;4.0;Alto;4.0;Cat_6
467666;Masculino;Si;48;Si;Ejecutivo;4.0;Alto;3.0;Cat_6
467667;Masculino;Si;33;No;Doctor;9.0;Bajo;2.0;Cat_6
467669;Masculino;Si;82;No;Abogado;1.0;Alto;2.0;Cat_6
467673;Masculino;Si;45;No;Ejecutivo;1.0;Alto;4.0;Cat_6
467678;Masculino;No;56;No;Marketing;1.0;Bajo;2.0;Cat_6
467679;Femenino;Si;49;Si;Artista;1.0;Medio;4.0;Cat_2
467683;Masculino;Si;30;Si;Enfermeria;8.0;Alto;3.0;Cat_2
467684;Masculino;No;37;Si;Enfermeria;8.0;Bajo;3.0;Cat_2
467685;Masculino;Si;51;No;Marketing;0.0;Alto;6.0;Cat_4
467693;Masculino;Si;59;Si;Entretenimiento;5.0;Alto;5.0;Cat_6
467694;Masculino;Si;56;Si;Ejecutivo;0.0;Alto;2.0;Cat_6
467699;Femenino;Si;29;Si;Doctor;0.0;Medio;2.0;Cat_4
467705;Masculino;Si;31;Si;Artista;1.0;Bajo;2.0;Cat_6
467706;Femenino;Si;35;Si;Artista;1.0;Medio;4.0;Cat_6
467707;Masculino;Si;89;Si;Abogado;7.0;Alto;2.0;Cat_6
467710;Femenino;No;38;Si;Artista;9.0;Bajo;4.0;Cat_6
467715;Masculino;Si;45;Si;Ejecutivo;4.0;Alto;3.0;Cat_6
467721;Masculino;No;37;Si;Entretenimiento;0.0;Bajo;1.0;Cat_4
467723;Masculino;Si;74;No;Ejecutivo;1.0;Bajo;7.0;Cat_6
467726;Masculino;Si;82;Si;Abogado;0.0;Alto;2.0;Cat_6
467727;Masculino;Si;53;Si;Artista;7.0;Alto;4.0;Cat_3
467728;Femenino;Si;43;No;Ingenieria;0.0;Alto;5.0;Cat_6
467729;Masculino;Si;62;Si;Entretenimiento;2.0;Medio;6.0;Cat_6
467733;Masculino;Si;56;No;Ejecutivo;8.0;Alto;3.0;Cat_6
467734;Masculino;Si;88;Si;Abogado;3.0;Alto;2.0;Cat_6
467735;Masculino;No;28;Si;Doctor;0.0;Bajo;2.0;Cat_6
467737;Femenino;Si;51;Si;Entretenimiento;5.0;Medio;2.0;Cat_6
467739;Femenino;Si;60;No;Artista;0.0;Medio;4.0;Cat_6
467740;Masculino;No;19;No;Enfermeria;0.0;Bajo;3.0;Cat_6
467741;Masculino;No;23;No;Enfermeria;1.0;Bajo;3.0;Cat_4
467749;Masculino;No;20;No;Enfermeria;0.0;Bajo;9.0;Cat_7
467763;Femenino;No;50;Si;Artista;1.0;Bajo;1.0;Cat_2
467767;Femenino;No;21;No;Marketing;4.0;Bajo;4.0;Cat_6
467768;Masculino;Si;62;Si;Doctor;0.0;Medio;2.0;Cat_6
467769;Femenino;No;36;Si;Doctor;1.0;Bajo;1.0;Cat_3
467772;Femenino;No;31;No;Marketing;0.0;Bajo;2.0;Cat_6
467779;Masculino;Si;52;Si;Doctor;4.0;Medio;3.0;Cat_6
467789;Masculino;No;20;No;Enfermeria;1.0;Bajo;5.0;Cat_6
467798;Femenino;No;23;No;Tens;1.0;Bajo;2.0;Cat_6
467802;Femenino;Si;48;Si;Artista;1.0;Alto;5.0;Cat_6
467803;Femenino;Si;40;Si;Entretenimiento;6.0;Medio;2.0;Cat_6
467806;Masculino;Si;55;Si;Artista;1.0;Alto;2.0;Cat_6
467808;Femenino;Si;62;Si;Artista;1.0;Medio;2.0;Cat_6
467812;Masculino;No;48;Si;Artista;0.0;Bajo;1.0;Cat_2
467813;Masculino;Si;36;Si;Entretenimiento;1.0;Bajo;2.0;Cat_4
467815;Femenino;Si;73;Si;Artista;0.0;Bajo;2.0;Cat_6
467825;Femenino;No;23;No;Marketing;0.0;Bajo;8.0;Cat_6
467828;Femenino;Si;25;Si;Artista;0.0;Medio;2.0;Cat_2
467838;Masculino;Si;60;Si;Artista;0.0;Medio;2.0;Cat_6
467848;Masculino;No;37;Si;Artista;14.0;Bajo;1.0;Cat_6
467849;Femenino;Si;39;Si;Doctor;0.0;Bajo;1.0;Cat_2
467852;Femenino;No;39;Si;Artista;12.0;Bajo;1.0;Cat_6
467856;Masculino;Si;58;Si;Artista;0.0;Bajo;2.0;Cat_6
467860;Femenino;No;33;Si;Entretenimiento;0.0;Bajo;1.0;Cat_7
467861;Femenino;No;29;No;Artista;1.0;Bajo;4.0;Cat_4
467864;Femenino;Si;66;Si;Abogado;1.0;Alto;2.0;Cat_6
467865;Femenino;No;40;Si;Artista;2.0;Bajo;1.0;Cat_4
467868;Femenino;Si;66;Si;Entretenimiento;0.0;Alto;2.0;Cat_6
467876;Femenino;Si;50;Si;Artista;9.0;Alto;2.0;Cat_6
467879;Femenino;Si;51;Si;Artista;1.0;Alto;4.0;Cat_6
467880;Femenino;Si;50;Si;Artista;0.0;Medio;2.0;Cat_6
467882;Femenino;No;39;Si;Artista;1.0;Bajo;1.0;Cat_6
467883;Femenino;Si;46;Si;Artista;0.0;Medio;2.0;Cat_6
467888;Masculino;No;29;No;Doctor;0.0;Bajo;4.0;Cat_6
467891;Femenino;No;29;Si;Doctor;0.0;Bajo;5.0;Cat_6
467892;Masculino;No;23;No;Doctor;1.0;Bajo;5.0;Cat_6
467894;Masculino;Si;57;Si;Artista;1.0;Medio;2.0;Cat_6
467895;Femenino;No;31;Si;Enfermeria;1.0;Bajo;4.0;Cat_6
467898;Femenino;Si;69;Si;Artista;1.0;Bajo;1.0;Cat_6
467901;Femenino;No;28;Si;Entretenimiento;0.0;Bajo;4.0;Cat_6
467904;Femenino;No;31;Si;Artista;14.0;Bajo;1.0;Cat_6
467905;Masculino;Si;37;Si;Ejecutivo;0.0;Alto;3.0;Cat_6
467911;Masculino;Si;58;Si;Enfermeria;0.0;Bajo;4.0;Cat_6
467913;Masculino;Si;48;Si;Artista;3.0;Bajo;1.0;Cat_6
467915;Femenino;No;18;No;Doctor;1.0;Bajo;4.0;Cat_6
467917;Femenino;No;27;Si;Enfermeria;2.0;Bajo;4.0;Cat_1
467927;Masculino;No;30;Si;Doctor;8.0;Bajo;6.0;Cat_2
467929;Femenino;Si;36;Si;Artista;1.0;Medio;2.0;Cat_6
467930;Masculino;Si;45;Si;Entretenimiento;4.0;Medio;2.0;Cat_6
467932;Femenino;No;26;No;Enfermeria;1.0;Bajo;4.0;Cat_6
467933;Femenino;No;23;No;Enfermeria;0.0;Bajo;3.0;Cat_6
467934;Femenino;No;42;Si;Artista;0.0;Bajo;1.0;Cat_6
467938;Masculino;Si;46;Si;Entretenimiento;5.0;Bajo;1.0;Cat_2
467940;Femenino;No;27;No;Marketing;8.0;Bajo;4.0;Cat_2
467946;Femenino;Si;42;Si;Artista;0.0;Bajo;2.0;Cat_6
467948;Femenino;No;19;No;Enfermeria;0.0;Bajo;3.0;Cat_6
467949;Masculino;No;21;No;Enfermeria;1.0;Bajo;4.0;Cat_4
467950;Femenino;No;35;Si;Entretenimiento;1.0;Bajo;2.0;Cat_6
467954;Masculino;No;29;No;Enfermeria;9.0;Bajo;4.0;Cat_6
467958;Femenino;No;35;Si;Doctor;1.0;Bajo;1.0;Cat_6
467960;Femenino;No;53;Si;Entretenimiento;1.0;Bajo;2.0;Cat_6
467961;Masculino;Si;47;Si;Ejecutivo;1.0;Alto;5.0;Cat_4
467968;Femenino;No;43;Si;Enfermeria;9.0;Bajo;3.0;Cat_7
